15.613460319853141,19.594701443572873,16.18367119018523,14.299397101055607,11.945489834370562,19.956997338930226,11.631130584959944,26.023937527799177,27.66864274352817,10.171462956608805,22.248829561080477,16.207381812956868,16.363188757588944,26.67762406929314,0.46220599012452607,2.176613786863121,-0.8215458968681284,24.66715057379445,22.270694167515206,24.952709167622828
14.965144359288754,19.839097545134866,16.391319935560205,15.162878623540571,10.0858225724154,18.735984413382248,12.796975463089995,26.436795531967594,27.155890443185744,10.13475549828304,21.942358552211793,15.281868756898776,15.949212388167602,26.43102545478374,1.750136844086006,1.5291138142299745,-0.7401051903192735,26.162090091038596,22.11574832204499,26.73163297429906
15.290160429428267,20.68997997193966,16.82744288502399,15.251544999124642,12.2075398767211,19.966991482618262,11.137561362857987,28.590109260072143,29.685954201068075,10.05155844998908,23.62292769269949,16.006851676862826,16.900793677619006,29.037613007175672,-0.4046120472247825,0.35866177128307286,-0.2727307763061355,25.490887302788032,22.906207076107208,25.503630835134192
14.572729291568765,21.942464919117718,16.77649746090973,14.650985305882283,12.307265421126512,18.663689936587005,11.743661097001322,28.13242894575452,28.635999157603635,8.351294927214322,23.39325214668695,15.88389280190232,16.548891747546076,29.064467456830926,-1.1323564142801898,1.970055847167687,-1.0777547675592163,24.399252462041073,24.10164810528299,24.28278184606533
15.037273790368996,20.989650934818794,16.647241814066284,15.415594309769245,11.41474602840129,18.343634254677607,12.032923783621833,25.97795586779739,26.779685909479003,10.102614602608991,22.124271838721175,16.366386323220656,16.674081375974648,27.327165855498205,-1.0355193873482826,2.0269711186535537,-0.4411472461753816,24.36228039308797,23.545240450749713,24.77613495051129
15.11813452072593,20.174406185847147,17.127659829923832,15.55726173595006,11.26488025465026,19.200482034675105,12.462580053142084,26.18474784313772,27.635719241790767,9.776398920543215,23.785292472421588,15.116457243892311,16.400094887790456,26.3363143831994,0.7252618057673029,2.9056589110320203,-1.3029369922145988,22.776942418582447,22.852172113571214,26.129719620006178
14.409449731449085,19.478122741979163,15.493304967074788,14.257720482086382,11.17684683601547,20.068364813779752,11.544957549866114,27.05575903462748,27.421060201471736,9.903562444863217,21.06736368275957,15.744592200529231,14.630045421565155,27.33620341399571,0.19204382390233135,1.6113040442703916,-1.5373936563706718,25.471220717304565,22.367452158931282,25.26400500951113
14.92804289063719,21.319728922066687,18.57663707837413,15.421999921638246,11.877291639694752,19.135440681930575,12.28385627138749,27.222115083819308,27.39234432703435,9.278974840082842,22.599469643841424,16.020131664654006,16.789807775610928,27.13882291039482,0.849338886281201,1.69691589639281,-1.3637271823039345,25.582455804473472,20.66594449282254,24.059119136175532
14.58042645784955,21.374416857786287,17.038115730495047,16.439743339289244,10.56089263012334,20.012278935005373,12.28712200390316,26.813407722136784,27.585067981268047,10.174444342327208,22.747881642482408,15.735323867950097,15.257742931952562,28.24095789494464,0.3876778164533088,2.1632258178177106,-1.0351677498899599,26.290725440168295,21.917149373974926,24.105740844124277
15.014050642654919,21.587932971403134,16.28118128859966,15.125641891702136,12.042443148138977,18.708553022949648,12.807968438438357,27.594756248415703,27.729625214605846,8.660941958804395,21.804925403037842,15.826855910440997,14.752839122719696,27.403584809894635,-0.24308765493666484,3.027099644161477,-1.6674532577441248,23.55236953931229,23.644524216333885,24.05601397085563
